,imageName,labelName,classNum
246,C:\dataset\drone\train\images\3219077984_00004.jpg,C:\dataset\drone\train\labels\3219077984_00004.txt,0
247,C:\dataset\drone\train\images\3219077984_00004.jpg,C:\dataset\drone\train\labels\3219077984_00004.txt,1
248,C:\dataset\drone\train\images\3219077984_00004.jpg,C:\dataset\drone\train\labels\3219077984_00004.txt,1
249,C:\dataset\drone\train\images\3219077984_00004.jpg,C:\dataset\drone\train\labels\3219077984_00004.txt,1
250,C:\dataset\drone\train\images\3219077984_00004.jpg,C:\dataset\drone\train\labels\3219077984_00004.txt,1
251,C:\dataset\drone\train\images\3219077984_00004.jpg,C:\dataset\drone\train\labels\3219077984_00004.txt,2
252,C:\dataset\drone\train\images\3219077984_00004.jpg,C:\dataset\drone\train\labels\3219077984_00004.txt,3
253,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,1
254,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,1
255,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,0
256,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,1
257,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,0
258,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,0
259,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,2
260,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,3
261,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,1
262,C:\dataset\drone\train\images\3219077984_00005.jpg,C:\dataset\drone\train\labels\3219077984_00005.txt,0
263,C:\dataset\drone\train\images\3945877_00003.jpg,C:\dataset\drone\train\labels\3945877_00003.txt,0
264,C:\dataset\drone\train\images\3945877_00003.jpg,C:\dataset\drone\train\labels\3945877_00003.txt,0
265,C:\dataset\drone\train\images\3945877_00003.jpg,C:\dataset\drone\train\labels\3945877_00003.txt,1
266,C:\dataset\drone\train\images\3945877_00003.jpg,C:\dataset\drone\train\labels\3945877_00003.txt,1
267,C:\dataset\drone\train\images\3945877_00004.jpg,C:\dataset\drone\train\labels\3945877_00004.txt,0
268,C:\dataset\drone\train\images\3945877_00004.jpg,C:\dataset\drone\train\labels\3945877_00004.txt,1
269,C:\dataset\drone\train\images\3945877_00004.jpg,C:\dataset\drone\train\labels\3945877_00004.txt,1
270,C:\dataset\drone\train\images\3945877_00004.jpg,C:\dataset\drone\train\labels\3945877_00004.txt,0
271,C:\dataset\drone\train\images\3945877_00005.jpg,C:\dataset\drone\train\labels\3945877_00005.txt,0
272,C:\dataset\drone\train\images\3945877_00005.jpg,C:\dataset\drone\train\labels\3945877_00005.txt,0
273,C:\dataset\drone\train\images\3945877_00005.jpg,C:\dataset\drone\train\labels\3945877_00005.txt,1
274,C:\dataset\drone\train\images\3945877_00005.jpg,C:\dataset\drone\train\labels\3945877_00005.txt,1
275,C:\dataset\drone\train\images\3945877_00006.jpg,C:\dataset\drone\train\labels\3945877_00006.txt,1
276,C:\dataset\drone\train\images\3945877_00006.jpg,C:\dataset\drone\train\labels\3945877_00006.txt,0
277,C:\dataset\drone\train\images\3945877_00006.jpg,C:\dataset\drone\train\labels\3945877_00006.txt,0
278,C:\dataset\drone\train\images\3945877_00006.jpg,C:\dataset\drone\train\labels\3945877_00006.txt,1
279,C:\dataset\drone\train\images\4-FLY-AI06-SUN-10M-15-CITY-Mokgam-1126-13-30-37-L-Y_0002605.jpg,C:\dataset\drone\train\labels\4-FLY-AI06-SUN-10M-15-CITY-Mokgam-1126-13-30-37-L-Y_0002605.txt,0
280,C:\dataset\drone\train\images\4-FLY-AI06-SUN-10M-15-CITY-Mokgam-1126-13-30-37-L-Y_0002605.jpg,C:\dataset\drone\train\labels\4-FLY-AI06-SUN-10M-15-CITY-Mokgam-1126-13-30-37-L-Y_0002605.txt,1
281,C:\dataset\drone\train\images\4185375_00001.jpg,C:\dataset\drone\train\labels\4185375_00001.txt,1
282,C:\dataset\drone\train\images\4185375_00001.jpg,C:\dataset\drone\train\labels\4185375_00001.txt,0
283,C:\dataset\drone\train\images\4185375_00002.jpg,C:\dataset\drone\train\labels\4185375_00002.txt,0
284,C:\dataset\drone\train\images\4185375_00002.jpg,C:\dataset\drone\train\labels\4185375_00002.txt,1
285,C:\dataset\drone\train\images\4185375_00003.jpg,C:\dataset\drone\train\labels\4185375_00003.txt,1
286,C:\dataset\drone\train\images\4185375_00003.jpg,C:\dataset\drone\train\labels\4185375_00003.txt,0
287,C:\dataset\drone\train\images\4185375_00006.jpg,C:\dataset\drone\train\labels\4185375_00006.txt,0
288,C:\dataset\drone\train\images\4185375_00006.jpg,C:\dataset\drone\train\labels\4185375_00006.txt,1
289,C:\dataset\drone\train\images\4185375_00006.jpg,C:\dataset\drone\train\labels\4185375_00006.txt,1
290,C:\dataset\drone\train\images\4185375_00006.jpg,C:\dataset\drone\train\labels\4185375_00006.txt,0
291,C:\dataset\drone\train\images\4185375_00007.jpg,C:\dataset\drone\train\labels\4185375_00007.txt,0
292,C:\dataset\drone\train\images\4185375_00007.jpg,C:\dataset\drone\train\labels\4185375_00007.txt,1
293,C:\dataset\drone\train\images\4185375_00007.jpg,C:\dataset\drone\train\labels\4185375_00007.txt,1
294,C:\dataset\drone\train\images\4185375_00007.jpg,C:\dataset\drone\train\labels\4185375_00007.txt,0
295,C:\dataset\drone\train\images\4185375_00008.jpg,C:\dataset\drone\train\labels\4185375_00008.txt,0
296,C:\dataset\drone\train\images\4185375_00008.jpg,C:\dataset\drone\train\labels\4185375_00008.txt,0
297,C:\dataset\drone\train\images\4185375_00009.jpg,C:\dataset\drone\train\labels\4185375_00009.txt,0
298,C:\dataset\drone\train\images\4185375_00009.jpg,C:\dataset\drone\train\labels\4185375_00009.txt,0
299,C:\dataset\drone\train\images\4198787_00001.jpg,C:\dataset\drone\train\labels\4198787_00001.txt,0
300,C:\dataset\drone\train\images\4198787_00001.jpg,C:\dataset\drone\train\labels\4198787_00001.txt,1
301,C:\dataset\drone\train\images\4198787_00001.jpg,C:\dataset\drone\train\labels\4198787_00001.txt,1
302,C:\dataset\drone\train\images\4198787_00001.jpg,C:\dataset\drone\train\labels\4198787_00001.txt,0
303,C:\dataset\drone\train\images\4198787_00003.jpg,C:\dataset\drone\train\labels\4198787_00003.txt,0
304,C:\dataset\drone\train\images\4198787_00003.jpg,C:\dataset\drone\train\labels\4198787_00003.txt,1
305,C:\dataset\drone\train\images\4198787_00003.jpg,C:\dataset\drone\train\labels\4198787_00003.txt,1
306,C:\dataset\drone\train\images\4198787_00003.jpg,C:\dataset\drone\train\labels\4198787_00003.txt,0
307,C:\dataset\drone\train\images\4198787_00004.jpg,C:\dataset\drone\train\labels\4198787_00004.txt,0
308,C:\dataset\drone\train\images\4198787_00004.jpg,C:\dataset\drone\train\labels\4198787_00004.txt,1
309,C:\dataset\drone\train\images\4198787_00004.jpg,C:\dataset\drone\train\labels\4198787_00004.txt,1
310,C:\dataset\drone\train\images\4198787_00004.jpg,C:\dataset\drone\train\labels\4198787_00004.txt,0
311,C:\dataset\drone\train\images\4198787_00005.jpg,C:\dataset\drone\train\labels\4198787_00005.txt,0
312,C:\dataset\drone\train\images\4198787_00005.jpg,C:\dataset\drone\train\labels\4198787_00005.txt,0
313,C:\dataset\drone\train\images\4595159_00001.jpg,C:\dataset\drone\train\labels\4595159_00001.txt,0
314,C:\dataset\drone\train\images\4595159_00001.jpg,C:\dataset\drone\train\labels\4595159_00001.txt,1
315,C:\dataset\drone\train\images\4706533_00003.jpg,C:\dataset\drone\train\labels\4706533_00003.txt,2
316,C:\dataset\drone\train\images\4706533_00004.jpg,C:\dataset\drone\train\labels\4706533_00004.txt,2
317,C:\dataset\drone\train\images\4706533_00004.jpg,C:\dataset\drone\train\labels\4706533_00004.txt,3
318,C:\dataset\drone\train\images\5192154_00001.jpg,C:\dataset\drone\train\labels\5192154_00001.txt,1
319,C:\dataset\drone\train\images\5192154_00001.jpg,C:\dataset\drone\train\labels\5192154_00001.txt,0
320,C:\dataset\drone\train\images\5192154_00002.jpg,C:\dataset\drone\train\labels\5192154_00002.txt,1
321,C:\dataset\drone\train\images\5192154_00002.jpg,C:\dataset\drone\train\labels\5192154_00002.txt,0
322,C:\dataset\drone\train\images\5192154_00003.jpg,C:\dataset\drone\train\labels\5192154_00003.txt,0
323,C:\dataset\drone\train\images\5192154_00003.jpg,C:\dataset\drone\train\labels\5192154_00003.txt,1
324,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0000613.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0000613.txt,2
325,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.txt,2
326,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.txt,2
327,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.txt,3
328,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002306.txt,2
329,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002321.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002321.txt,2
330,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002321.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002321.txt,3
331,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002321.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002321.txt,2
332,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002336.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002336.txt,3
333,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002336.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002336.txt,2
334,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002366.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002366.txt,2
335,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002366.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002366.txt,3
336,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002381.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002381.txt,2
337,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002381.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002381.txt,3
338,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002396.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002396.txt,2
339,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002396.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002396.txt,3
340,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002411.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002411.txt,2
341,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002411.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002411.txt,3
342,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002560.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002560.txt,2
343,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002575.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002575.txt,2
344,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002590.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-10-41-02-L-N_0002590.txt,2
345,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-12-46-23-L-N_0000449.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0117-12-46-23-L-N_0000449.txt,2
346,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.txt,0
347,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.txt,0
348,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.txt,1
349,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001724.txt,1
350,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.txt,1
351,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.txt,1
352,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.txt,0
353,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001739.txt,0
354,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.txt,1
355,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.txt,1
356,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.txt,0
357,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001754.txt,0
358,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.txt,0
359,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.txt,0
360,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.txt,1
361,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-10-15-34-L-N-S18_0001769.txt,1
362,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000463.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000463.txt,1
363,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000463.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000463.txt,0
364,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000508.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000508.txt,1
365,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000508.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Goseong-0118-12-06-05-L-Y_0000508.txt,0
366,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0002800.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0002800.txt,2
367,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0002815.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0002815.txt,2
368,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003190.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003190.txt,3
369,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003190.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003190.txt,2
370,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003205.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003205.txt,2
371,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003205.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-16-18-L-N-S15_0003205.txt,3
372,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-20-52-L-N_0002149.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-20-52-L-N_0002149.txt,3
373,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-20-52-L-N_0002149.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-20-52-L-N_0002149.txt,2
374,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-30-00-L-N_0003100.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-09-30-00-L-N_0003100.txt,2
375,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-42-51-L-N-S18_0001737.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-42-51-L-N-S18_0001737.txt,3
376,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-42-51-L-N-S18_0001737.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-42-51-L-N-S18_0001737.txt,2
377,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.txt,2
378,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.txt,2
379,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.txt,2
380,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002697.txt,3
381,C:\dataset\drone\train\images\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002727.jpg,C:\dataset\drone\train\labels\6-FLY-AI05-SUN-5M-15-LAND-Gyeongju-0119-13-47-25-L-Y_0002727.txt,3
